location_id,program_id,career_alignment_score,career_prospects,teacher_engagement_score,program_start_date,teacher_quality_score,progression_to_year2_pct,continue_study_after_pct,curriculum_content_score,english_material_score,diploma_level_pct,description,program_diploma_pct,program_variant,choose_again_score,atmosphere_score,study_guidance_score,study_load_score,study_facilities_score,assessment_evaluation_score,url,url_en,overall_opinion_score,funding_type,cluster,first_year_students,first_year_female_pct,joint_degree,latest_program_year,name,program_name,program_name_en,n_overall_opinion,education_level,sector,institution_type,program_type,student_count,study_load_hours,degree_title,admission_requirements_mbo,increased_tuition_intensive_program,legal_additional_requirements_havo,legal_additional_requirements_vwo,legal_prior_education_havo,legal_prior_education_vwo,text_length,text_en
114,4727,3.5074626866000003,,3.5994978029,2003-09-01,3.556010929,58.569051580700005,15.1898734177,3.5760869565,3.3829787234,28.7978863937,"Wil je werken als juridische vraagbaak voor particulieren en bedrijven en dat combineren met leren? Alleen aan De Haagse Hogeschool kun je kiezen voor een duale studie HBO-Rechten: een combinatie van studeren en werken. Je wordt opgeleid tot een jurist die de praktijk kent, denkt in oplossingen en maatwerk levert. Je leert adviseren, bemiddelen en onderhandelen. Zo ontdek je je weg in de (inter)nationale wet- en regelgeving. In de eerste twee jaar van de studie HBO-Rechten Duaal bouw je een juridische basis op. Je doet kennis op en leert de kneepjes van het vak in projecten. Na die twee jaar ga je als een goed onderbouwd en praktische jurist aan de slag. Niet in een stage, maar in een echte baan. Zo ontwikkel jij je verder tot volwaardig hbo-jurist.",19.0224570674,Dual,3.6935483871,3.6397849462,3.6625,3.4076086957,3.679144385,3.5381750466,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-rechten-duaal,,3.7437106918,Bekostigd,HBO - Rechten,626.0,73.003,0,2024.0,HBO - Rechten,HBO - Rechten,Law,636.0,Bachelor,Recht en Bestuur,HBO,Bachelor,2163.0,240,Bachelor of Laws,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,4793,4.0945273632,,4.0073375262,2003-09-01,4.0,64.47105788420001,22.5352112676,3.9116972477,4.2112676056,38.6313465784,"You will learn how to think critically, perform under pressure, and to analyse and assess risks. All this right in the heart of The Hague, the international city of Peace and Justice. Elsevier Magazine awarded this degree programme a bronze medal in 2021. Public safety, international security and industrial safety are the three pillars of SSMS. In years two and three, you’ll gain insight into current security threats, such as hybrid warfare and transnational crime. As Safety and Security Manager, you will be on the forefront and have access to secret or confidential information. Due to this special position a close-knit community exists among lecturers and students.",34.2163355408,Fulltime,4.2339449541,4.1369863014,3.9320652174,3.0550458716,4.07239819,3.8561320755,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/safety-and-security-management-studies,https://www.thuas.com/programmes/bachelors/safety-and-security-management-studies,3.8533057851,Bekostigd,Veiligheidskunde,334.0,41.617,0,2024.0,Integrale Veiligheidskunde,Integrale Veiligheidskunde,Safety and Security Management,484.0,Bachelor,Recht en Bestuur,HBO,Bachelor,1187.0,240,Bachelor of Arts,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,4793,3.8333333333,,3.4279835391,2003-09-01,3.2008928571,73.3333333333,,3.375,,53.6585365854,"Veiligheid is belangrijk in jouw werk. Je houdt je graag bezig met vraagstukken op dat gebied. Wat betekent veiligheid bijvoorbeeld voor de publieke sector, voor bedrijven en voor burgers? Hoe ga je om met veiligheid als onderdeel van stedelijke ontwikkeling? En hoe breng je partijen bij elkaar om afspraken te maken over veiligheid? Daar ga je je tijdens de deeltijdopleiding Integrale Veiligheidskunde 4 jaar lang in verdiepen. Je volgt boeiende vakken als Criminologie, Crisismanagement en Cybersecurity. Je nieuwe kennis pas je meteen toe door tijdens je werk praktijkopdrachten uit te voeren. Ook los je veiligheidsvraagstukken op in projecten of onderzoeken. Daarom heb je voor deze opleiding een relevante functie nodig binnen het veiligheidsdomein. Een ervaren persoonlijke begeleider helpt je in je professionele ontwikkeling. Samen bespreek je hoe je je studie het beste kunt combineren met werk en privé.",51.2195121951,Parttime,3.4642857143000003,3.8214285714,3.0625,3.3928571429,3.8214285714,3.1419753086,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/integrale-veiligheidskunde-deeltijd,,3.8533057851,Bekostigd,Veiligheidskunde,334.0,41.617,0,2024.0,Integrale Veiligheidskunde,Integrale Veiligheidskunde,Safety and Security Management,484.0,Bachelor,Recht en Bestuur,HBO,Bachelor,1187.0,240,Bachelor of Arts,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,4793,3.7081218274,,3.5067873303000003,2005-09-01,3.5061383929,64.0096618357,11.6883116883,3.594579646,3.1636363636,38.4191176471,"Wil je leren en werken combineren? Wil jij problemen als geweld, terrorisme en (be)dreiging aanpakken en werken aan een veilige samenleving? Dan is de duale opleiding Integrale Veiligheidskunde iets voor jou. Deze studie aan De Haagse Hogeschool is uniek in Nederland. Je volgt de eerste twee jaar intensief onderwijs in Den Haag, dé internationale stad van vrede en veiligheid. Vanaf jaar 3 combineer je je studie met een echte baan van 32 uur per week. Wij geloven dat je veiligheid pas echt leert door leren en werken te combineren. Je leert veiligheidskwesties vanuit verschillende invalshoeken te benaderen. Je bent nieuwsgierig, kijkt altijd vooruit en kunt risico’s daardoor goed inschatten. Achter de schermen verricht je ongelooflijk belangrijk werk.",33.8235294118,Dual,3.8008849558,4.0044052863,3.7512315271,3.2256637168,3.7356828194,3.3258258258,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/integrale-veiligheidskunde-duaal,,3.8533057851,Bekostigd,Veiligheidskunde,334.0,41.617,0,2024.0,Integrale Veiligheidskunde,Integrale Veiligheidskunde,Safety and Security Management,484.0,Bachelor,Recht en Bestuur,HBO,Bachelor,1187.0,240,Bachelor of Arts,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,6904,3.9166666667,,4.1388888889,2006-09-01,4.0729166667,85.4545454545,33.333333333300004,3.90625,4.0,67.53246753250001,"Jij weet als geen ander hoe belangrijk het is dat alles achter de schermen goed geregeld is. Dan kunnen de mensen binnen jouw organisatie pas écht lekker hun werk doen. Wil je doorgroeien naar een meer facilitaire rol of een rol met meer leidinggevende taken, dan is de Associate degree-opleiding Facility Management iets voor jou. Je verdiept je twee jaar lang in nieuwe kennis en theorie, die je meteen in de praktijk toepast.  Ook ga je aan de slag met je persoonlijke ontwikkeling. Je houdt je bezig met thema’s als leiderschap, management, ruimte en infrastructuur, service, financieel management, ICT en trends op facilitair gebied. Via individuele opdrachten en groepsprojecten laat je zien dat je de lesstof beheerst en dat je er klaar voor bent om de spin in het web van jouw organisatie te zijn.",67.53246753250001,Parttime,,4.4166666667,4.2916666667,3.25,3.9166666667,4.0277777778,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/facility-management,,4.25,Bekostigd,Facility management,21.0,42.857,0,2024.0,Facility Management,Facility Management,Facility Management,12.0,Associate degree,Economie en Bedrijf,HBO,Associate degree,44.0,120,Associate degree,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,7023,3.9921875,"De meeste studenten gaan na hun afstuderen aan de slag als adviseur bij nieuwbouw of renovatieprojecten. Tijdens de opleiding heb je je ontwikkeld tot deskundige op het gebied van duurzaam bouwen en de regelgeving over klimaateisen. Het werk kan worden uitgevoerd in opdracht van - of in dienst van - een uitvoerder zoals een projectontwikkelaar of bouwbedrijf, maar ook van een ministerie, een provincie of een gemeente.",3.9196581197,2009-03-11,3.8345588235,64.1666666667,20.0,3.7132352941,3.6086956522,37.9146919431,"Hoe ziet de stad van de toekomst eruit? Jij denk daar graag over na. Bouwen, water, energie en mobiliteit hebben dan ook jouw interesse. Bij de opleiding Ruimtelijke Ontwikkeling werk je aan actuele vraagstukken van echte opdrachtgevers. Altijd ben je bezig om de kwaliteit van de stedelijke leefomgeving te verbeteren. Je levert bijvoorbeeld een duurzaam en gezond herontwerp op voor de campus van De Haagse Hogeschool, of schrijft een technisch, financieel en duurzaam advies. Om aan dat soort opdrachten te kunnen werken leer je bij deze studie alles over onder meer energietransitie, klimaatverandering, duurzame mobiliteit, sociale geografie en stedenbouwkunde. Daarnaast zijn samenwerken, onderzoeken, kritisch denken en adviseren belangrijk. Alle vakken, colleges en projecten bij de opleiding Ruimtelijke Ontwikkeling zijn gericht op de stad. Je kunt je specialiseren in de richting van jouw talent en ambitie. Je krijgt alle ruimte om je te oriënteren op het vakgebied én je te verdiepen in je eigen interesses.",32.7014218009,Fulltime,3.7647058824,4.4117647059000005,4.1268656716,3.2794117647000003,3.7352941176,3.6287878788,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/ruimtelijke-ontwikkeling-climate-management,,3.8028169014,Bekostigd,Vervoer en logistiek,39.0,51.282,0,2024.0,Ruimtelijke Ontwikkeling | Climate & Management,Ruimtelijke Ontwikkeling,Spatial Development,71.0,Bachelor,Techniek,HBO,Bachelor,145.0,240,Bachelor of Science,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,7330,3.7482876712,,3.8227848101,2003-09-01,3.7947819315,61.7617617618,30.5555555556,3.624617737,4.3551401869,37.3094170404,"You will be equipped for a variety of jobs because our interdisciplinary European Study Programmes provides you with a mix of knowledge of business and politics with professional skills and foreign languages. Jobs you will be equipped for can be found in policy advice, communications, export and other fields in public and private sector organisations. The international master's programme in business, public policy or international relations give you options to focus on an international future. European Studies will turn you into a global citizen. The programme is offered in an international classroom and in the English language. You will be sent to a university abroad on an exchange programme and put to work on an internship at a non-profit organisation, government institution or private business. This offers you the opportunity to find out what your options are on the job market. Along the way, you will establish an international network of European Professionals keeping you connected when developing your career. This 4-year Bachelor of Arts programme in European Studies will make you cross borders. But there is also the option of a three-year fast-track programme for select students who are ready to rise to this challenge!",26.3677130045,Fulltime,3.6126126126,4.100294985300001,3.8369175627,2.9480122324,4.0760233918,3.6331236897,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/european-studies-voltijd-4-jaar,https://www.thuas.com/programmes/bachelors/european-studies-4-years,3.7847025496,Bekostigd,International Business and Management,315.0,56.825,0,2024.0,European Studies,European Studies,European Studies,353.0,Bachelor,Economie en Bedrijf,HBO,Bachelor,1074.0,240,Bachelor of Arts,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,8093,,"De arbeidsmarkt staat te springen om specialisten op financieel gebied. Iedere onderneming heeft behoefte aan expertise op het gebied van finance. Volg je deze opleiding, dan heb je veel mogelijkheden om een stap te zetten in je carrière. Word financieel specialist, boekhouder of personeelsadministrateur binnen een financiële afdeling van een organisatie. Of wat dacht je van projectcontroller? Deze ad-opleiding opent deuren naar ontwikkeling en groei!",3.9206349206,2023-09-01,,,,3.8392857143,,,"Slimme investeringen, kostenbesparing en een kloppende boekhouding. Als bedrijfseconoom stippel je het financiële beleid uit. Je bent breed inzetbaar en weet alles van boekhouding, risicobeheersing, kostprijsanalyse en circulair ondernemen. Elk onderdeel koppel je gelijk aan toepassing in de praktijk en dat maakt deze hbo-studie echt praktijkgericht. Het eerste jaar is samen met de opleiding Accountancy. Daarna volgt een verdiepend tweede jaar. Jouw persoonlijke interesse en ontwikkeling zijn leidend voor de rest van het programma. In jaar 3 en 4 volgt een stage, kies je specialisaties (minors) en studeer je af.",,Fulltime,,4.0,4.0714285714,3.2857142857,,,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/finance-control-voltijd,,3.6315789474,Bekostigd,Bedrijfseconomie,67.0,40.299,0,2024.0,Finance & Control,Finance & Control,Finance & Control,19.0,Associate degree,Economie en Bedrijf,HBO,Associate degree,147.0,120,Associate degree,Direct toelaatbaar,0,,,"Havo met profiel EM, CM (met (Bedrijfseconomie of Economie of M&O) en (Wiskunde A of Wiskunde B)), NG (met Bedrijfseconomie of Economie of M&O), NT.","Vwo met profiel EM, CM, NG, NT.",,
114,8093,,"Er zijn meerdere functies die aansluiten bij jouw beroepsprofiel. In een kleinere organisatie kun je bijvoorbeeld uitgroeien tot hoofd boekhouding, projectcontroller of business analist. In een middelgrote organisatie zul je eerder andere functies vervullen: financieel adviseur, cashmanager of projectmanager. Werk je in een grote organisatie? Dan kun jij het met jouw kennis en kunde makkelijk schoppen tot senior administratief medewerker, project controller of personeelsadministrateur!",3.7333333333,2011-02-01,,62.9032258065,,3.5500000000000003,,33.333333333300004,"Met de 2-jarige Associate degree-opleiding Finance & Control geef je je carrière een stevige impuls. Je doet gedegen kennis op en werkt aan je toekomst, zodat iedereen straks bij jou aanklopt voor grondige analyses, betrouwbaar advies en nieuwe strategieën. Jij kent alle processen dan zó goed dat je vloeiend samenwerkt met andere afdelingen. Daarmee ben je van onschatbare waarde voor je collega’s. Als werkende professional heb je behoefte aan een compacte, flexibele en praktijkgerichte opleiding. Finance & Control heeft het allemaal: je kiest bijvoorbeeld zelf in welke volgorde je aan de modules werkt en waar je de nadruk op legt. Zo blijf je jezelf continu ontwikkelen, waardoor je aantrekkelijk blijft voor werkgevers door je actuele kennis over de beroepspraktijk.",32.1428571429,Parttime,3.5714285714000003,3.5714285714000003,,3.8,3.5714285714000003,3.6,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/finance-control,,3.6315789474,Bekostigd,Bedrijfseconomie,67.0,40.299,0,2024.0,Finance & Control,Finance & Control,Finance & Control,19.0,Associate degree,Economie en Bedrijf,HBO,Associate degree,147.0,120,Associate degree,Direct toelaatbaar,0,,,"Havo met profiel EM, CM (met (Bedrijfseconomie of Economie of M&O) en (Wiskunde A of Wiskunde B)), NG (met Bedrijfseconomie of Economie of M&O), NT.","Vwo met profiel EM, CM, NG, NT.",,
114,8093,,"De arbeidsmarkt staat te springen om specialisten op financieel gebied. Iedere onderneming heeft behoefte aan expertise op het gebied van finance. Volg je deze opleiding, dan heb je veel mogelijkheden om een stap te zetten in je carrière. Word financieel specialist, boekhouder of personeelsadministrateur binnen een financiële afdeling van een organisatie. Of wat dacht je van projectcontroller? Deze Ad-opleiding opent deuren naar ontwikkeling en groei!",3.6888888889,2023-09-01,3.725,,,3.675,,,"Met de duale Associate degree-opleiding Finance & Control combineer je werken en leren. Je volgt een leerwerktraject van 2 jaar, waarna je je verder kunt specialiseren. Daardoor kun je als expert binnen jouw vakgebied doorgroeien naar de functie van teamleider of allround administrateur. Je leert tijdens deze opleiding vooral op je werkplek, via praktijkopdrachten en via projecten. Daarmee leer je 2 talen spreken: die van de werkvloer én die van je werkgever. Mensen die dat goed kunnen, zijn heel gewild. Je gaat 2 dagen per week naar school voor onderwijs en begeleiding. Daarnaast werk je in de dagelijkse praktijk, waar je toepast wat je op school hebt geleerd. Zo groei je uit tot een veelzijdige financiële professional, die breed inzetbaar is en die een waardevol diploma heeft als erkenning van zijn kennis en kunde. Na je opleiding kun je eventueel doorstromen naar het derde en vierde jaar van de bacheloropleiding Finance & Control. Zo haal je 2 diploma’s in 4 jaar.",,Dual,3.6,,,3.6,3.8,,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/finance-control-duaal,,3.6315789474,Bekostigd,Bedrijfseconomie,67.0,40.299,0,2024.0,Finance & Control,Finance & Control,Finance & Control,19.0,Associate degree,Economie en Bedrijf,HBO,Associate degree,147.0,120,Associate degree,Direct toelaatbaar,0,,,"Havo met profiel EM, CM (met (Bedrijfseconomie of Economie of M&O) en (Wiskunde A of Wiskunde B)), NG (met Bedrijfseconomie of Economie of M&O), NT.","Vwo met profiel EM, CM, NG, NT.",,
